318.91323,0.01723
318.94233,0.01812
318.97133,0.01509
319.00033,0.01411
319.02944,0.02116
319.05844,0.03196
319.08744,0.03232
319.11644,0.02563
319.14544,0.02884
319.17444,0.03679
319.20354,0.0367
319.23254,0.03563
319.26154,0.04438
319.29054,0.04179
319.31954,0.03143
319.34854,0.01804
319.37754,0.01366
319.40654,0.01232
319.43554,0.02054
319.46454,0.03473
319.49354,0.04259
319.52254,0.03518
319.55154,0.02982
319.58054,0.02813
319.60954,0.02214
319.63854,0.01196
319.66754,0.00709
319.69654,0.00955
319.72544,0.01991
319.75444,0.02205
319.78344,0.01402
319.81244,0.00863
319.84144,0.01107
319.87034,0.02321
319.89934,0.04134
319.92834,0.04759
319.95734,0.0333
319.98624,0.02063
320.01524,0.02277
320.04424,0.03536
320.07314,0.03973
320.10214,0.03768
320.13104,0.03214
320.16004,0.02973
320.18904,0.0258
320.21794,0.03339
320.24694,0.04054
320.27584,0.03429
320.30484,0.02107
320.33374,0.02563
320.36274,0.04438
320.39164,0.0492
320.42064,0.03214
320.44954,0.01205
320.47854,0.00637
320.50744,0.00401
320.53633,0.00488
320.56533,0.00726
320.59423,0.01625
320.62313,0.02098
320.65213,0.02286
320.68103,0.01696
320.70993,0.00862
320.73893,0.00517
320.76783,0.00541
320.79673,0.01161
320.82563,0.02563
320.85463,0.04
320.88353,0.04304
320.91243,0.04313
320.94133,0.03982
320.97023,0.03339
320.99913,0.03295
321.02802,0.03893
321.05692,0.04982
321.08592,0.03777
321.11482,0.01866
321.14372,0.00797
321.17262,0.00902
321.20152,0.01455
321.23042,0.01973
321.25932,0.03098
321.28822,0.03473
321.31712,0.03911
321.34592,0.04286
321.37481,0.03679
321.40371,0.0292
321.43261,0.02473
321.46151,0.02429
321.49041,0.02098
321.51931,0.01286
321.54811,0.00646
321.57701,0.00358
321.60591,0.00434
321.63481,0.00729
321.6636,0.01107
321.6925,0.01232
321.7214,0.0117
321.7503,0.01545
321.7791,0.02455
321.808,0.02625
321.8368,0.0175
321.8657,0.0073
321.89459,0.00818
321.92339,0.01241
321.95229,0.01116
321.98109,0.01277
322.00999,0.01866
322.03879,0.02375
322.06769,0.02357
322.09648,0.01884
322.12538,0.0225
322.15418,0.02455
322.18308,0.02455
322.21188,0.01723
322.24078,0.01214
322.26958,0.01188
322.29837,0.01723
322.32727,0.02554
322.35607,0.02759
322.38487,0.01938
322.41377,0.01
322.44257,0.00691
322.47137,0.01063
