wavenumber_cm-1,absorbance
2991.686,-0.0
2991.687,-0.0
2991.688,-0.0
2991.689,-0.0
2991.69,-0.0
2991.691,-0.0
2991.692,-0.0
2991.693,-0.0
2991.694,-0.0
2991.695,-0.0
2991.696,-0.0
2991.697,-0.0
2991.698,-0.0
2991.699,-0.0
2991.7,-0.0
2991.701,-0.0
2991.702,-0.0
2991.703,-0.0
2991.704,-0.0
2991.705,-0.0
2991.706,-0.0
2991.707,-0.0
2991.708,-0.0
2991.709,-0.0
2991.71,-0.0
2991.7110000000002,-0.0
2991.712,-0.0
2991.713,-0.0
2991.714,-0.0
2991.715,-0.0
2991.716,-0.0
2991.717,-0.0
2991.718,-0.0
2991.719,-0.0
2991.7200000000003,-0.0
2991.721,-0.0
2991.722,-0.0
2991.723,-0.0
2991.724,-0.0
2991.725,-0.0
2991.726,-0.0
2991.727,-0.0
2991.728,-0.0
2991.729,-0.0
2991.73,-0.0
2991.7309999999998,-0.0
2991.732,-0.0
2991.733,-0.0
2991.734,-0.0
2991.735,-0.0
2991.736,-0.0
2991.737,-0.0
2991.738,-0.0
2991.739,-0.0
2991.74,-0.0
2991.741,-0.0
2991.742,-0.0
2991.743,-0.0
2991.744,-0.0
2991.745,-0.0
2991.746,-0.0
2991.747,-0.0
2991.748,-0.0
2991.749,-0.0
2991.75,-0.0
2991.751,-0.0
2991.752,-0.0
2991.753,-0.0
2991.754,-0.0
2991.755,-0.0
2991.756,-0.0
2991.757,-0.0
2991.758,-0.0
2991.759,-0.0
2991.76,-0.0
2991.761,-0.0
2991.762,-0.0
2991.763,-0.0
2991.764,-0.0
2991.765,-0.0
2991.766,-0.0
2991.767,-0.0
2991.768,-0.0
2991.7690000000002,-0.0
2991.77,-0.0
2991.771,-0.0
2991.772,-0.0
2991.773,-0.0
2991.774,-0.0
2991.775,-0.0
2991.776,-0.0
2991.777,-0.0
2991.7780000000002,-0.0
2991.779,-0.0
2991.78,-0.0
2991.781,-0.0
2991.782,-0.0
2991.783,-0.0
2991.784,-0.0
2991.785,-0.0
2991.786,-0.0
2991.7870000000003,-0.0
2991.788,-0.0
2991.7889999999998,-0.0
2991.79,-0.0
2991.791,-0.0
2991.792,-0.0
2991.793,-0.0
2991.794,-0.0
2991.795,-0.0
2991.796,-0.0
2991.797,-0.0
2991.798,-0.0
2991.799,-0.0
2991.8,-0.0
2991.801,-0.0
2991.802,-0.0
2991.803,-0.0
2991.804,-0.0
2991.805,-0.0
2991.806,-0.0
2991.807,-0.0
2991.808,-0.0
2991.809,-0.0
2991.81,-0.0
2991.811,-0.0
2991.812,-0.0
2991.813,-0.0
2991.814,-0.0
2991.815,-0.0
2991.816,-0.0
2991.817,-0.0
2991.818,-0.0
2991.819,-0.0
2991.82,-0.0
2991.821,-0.0
2991.822,-0.0
2991.823,-0.0
2991.824,-0.0
2991.825,-0.0
2991.826,-0.0
2991.827,-0.0
2991.828,-0.0
2991.829,-0.0
2991.83,-0.0
2991.831,-0.0
2991.832,-0.0
2991.833,-0.0
2991.834,-0.0
2991.835,-0.0
2991.8360000000002,-0.0
2991.837,-0.0
2991.838,-0.0
2991.839,-0.0
2991.84,-0.0
2991.841,-0.0
2991.842,-0.0
2991.843,-0.0
2991.844,-0.0
2991.8450000000003,-0.0
2991.846,-0.0
2991.847,-0.0
2991.848,-0.0
2991.849,-0.0
2991.85,-0.0
2991.851,-0.0
2991.852,-0.0
2991.853,-0.0
2991.854,-0.0
2991.855,-0.0
2991.8559999999998,-0.0
2991.857,-0.0
2991.858,-0.0
2991.859,-0.0
2991.86,-0.0
2991.861,-0.0
2991.862,-0.0
2991.863,-0.0
2991.864,-0.0
2991.865,-0.0
2991.866,-0.0
2991.867,-0.0
2991.868,-0.0
2991.869,-0.0
2991.87,-0.0
2991.871,-0.0
2991.872,-0.0
2991.873,-0.0
2991.874,-0.0
2991.875,-0.0
2991.876,-0.0
2991.877,-0.0
2991.878,-0.0
2991.879,-0.0
2991.88,-0.0
2991.881,-0.0
2991.882,-0.0
2991.883,-0.0
2991.884,-0.0
2991.885,-0.0
2991.886,-0.0
2991.887,-0.0
2991.888,-0.0
2991.889,-0.0
2991.89,-0.0
2991.891,-0.0
2991.892,-0.0
2991.893,-0.0
2991.8940000000002,-0.0
2991.895,-0.0
2991.896,-0.0
2991.897,-0.0
2991.898,-0.0
2991.899,-0.0
2991.9,-0.0
2991.901,-0.0
2991.902,-0.0
2991.9030000000002,-0.0
2991.904,-0.0
2991.905,-0.0
2991.906,-0.0
2991.907,-0.0
2991.908,-0.0
2991.909,-0.0
2991.91,-0.0
2991.911,-0.0
2991.9120000000003,-0.0
2991.913,-0.0
2991.9139999999998,-0.0
2991.915,-0.0
2991.916,-0.0
2991.917,-0.0
2991.918,-0.0
2991.919,-0.0
2991.92,-0.0
2991.921,-0.0
2991.922,-0.0
2991.923,-0.0
2991.924,-0.0
2991.925,-0.0
2991.926,-0.0
2991.927,-0.0
2991.928,-0.0
2991.929,-0.0
2991.93,-0.0
2991.931,-0.0
2991.932,-0.0
2991.933,-0.0
2991.934,-0.0
2991.935,-0.0
2991.936,-0.0
2991.937,-0.0
2991.938,-0.0
2991.939,-0.0
2991.94,-0.0
2991.941,-0.0
2991.942,-0.0
2991.943,-0.0
2991.944,-0.0
2991.945,-0.0
2991.946,-0.0
2991.947,-0.0
2991.948,-0.0
2991.949,-0.0
2991.95,-0.0
2991.951,-0.0
2991.952,-0.0
2991.953,-0.0
2991.954,-0.0
2991.955,-0.0
2991.956,-0.0
2991.957,-0.0
2991.958,-0.0
2991.959,-0.0
2991.96,-0.0
2991.9610000000002,-0.0
2991.962,-0.0
2991.963,-0.0
2991.964,-0.0
2991.965,-0.0
2991.966,-0.0
2991.967,-0.0
2991.968,-0.0
2991.969,-0.0
2991.9700000000003,-0.0
2991.971,-0.0
2991.972,-0.0
2991.973,-0.0
2991.974,-0.0
2991.975,-0.0
2991.976,-0.0
2991.977,-0.0
2991.978,-0.0
2991.979,-0.0
2991.98,-0.0
2991.9809999999998,-0.0
2991.982,-0.0
2991.983,-0.0
2991.984,-0.0
2991.985,-0.0
2991.986,-0.0
2991.987,-0.0
2991.988,-0.0
2991.989,-0.0
2991.99,-0.0
2991.991,-0.0
2991.992,-0.0
2991.993,-0.0
2991.994,-0.0
2991.995,-0.0
2991.996,-0.0
2991.997,-0.0
2991.998,-0.0
2991.999,-0.0
2992.0,-0.0
2992.001,-0.0
2992.002,-0.0
2992.003,-0.0
2992.004,-0.0
2992.005,-0.0
2992.006,-0.0
2992.007,-0.0
2992.008,-0.0
2992.009,-0.0
2992.01,-0.0
2992.011,-0.0
2992.012,-0.0
2992.013,-0.0
2992.014,-0.0
2992.015,-0.0
2992.016,-0.0
2992.017,-0.0
2992.018,-0.0
2992.0190000000002,-0.0
2992.02,-0.0
2992.021,-0.0
2992.022,-0.0
2992.023,-0.0
2992.024,-0.0
2992.025,-0.0
2992.026,-0.0
2992.027,-0.0
2992.0280000000002,-0.0
2992.029,-0.0
2992.03,-0.0
2992.031,-0.0
2992.032,-0.0
2992.033,-0.0
2992.034,-0.0
2992.035,-0.0
2992.036,-0.0
2992.0370000000003,-0.0
2992.038,-0.0
2992.0389999999998,-0.0
2992.04,-0.0
2992.041,-0.0
2992.042,-0.0
2992.043,-0.0
2992.044,-0.0
2992.045,-0.0
2992.046,-0.0
2992.047,-0.0
2992.048,-0.0
2992.049,-0.0
2992.05,-0.0
2992.051,-0.0
2992.052,-0.0
2992.053,-0.0
2992.054,-0.0
2992.055,-0.0
2992.056,-0.0
2992.057,-0.0
2992.058,-0.0
2992.059,-0.0
2992.06,-0.0
2992.061,-0.0
2992.062,-0.0
2992.063,-0.0
2992.064,-0.0
2992.065,-0.0
2992.066,-0.0
2992.067,-0.0
2992.068,-0.0
2992.069,-0.0
2992.07,-0.0
2992.071,-0.0
2992.072,-0.0
2992.073,-0.0
2992.074,-0.0
2992.075,-0.0
2992.076,-0.0
2992.077,-0.0
2992.078,-0.0
2992.079,-0.0
2992.08,-0.0
2992.081,-0.0
2992.082,-0.0
2992.083,-0.0
2992.084,-0.0
2992.085,-0.0
2992.0860000000002,-0.0
2992.087,-0.0
2992.088,-0.0
2992.089,-0.0
2992.09,-0.0
2992.091,-0.0
2992.092,-0.0
2992.093,-0.0
2992.094,-0.0
2992.0950000000003,-0.0
2992.096,-0.0
2992.097,-0.0
2992.098,-0.0
2992.099,-0.0
2992.1,-0.0
2992.101,-0.0
2992.102,-0.0
2992.103,-0.0
2992.104,-0.0
2992.105,-0.0
2992.1059999999998,-0.0
2992.107,-0.0
2992.108,-0.0
2992.109,-0.0
2992.11,-0.0
2992.111,-0.0
2992.112,-0.0
2992.113,-0.0
2992.114,-0.0
2992.115,-0.0
2992.116,-0.0
2992.117,-0.0
2992.118,-0.0
2992.119,-0.0
2992.12,-0.0
2992.121,-0.0
2992.122,-0.0
2992.123,-0.0
2992.124,-0.0
2992.125,-0.0
2992.126,-0.0
2992.127,-0.0
2992.128,-0.0
2992.129,-0.0
2992.13,-0.0
2992.131,-0.0
2992.132,-0.0
2992.133,-0.0
2992.134,-0.0
2992.135,-0.0
2992.136,-0.0
2992.137,-0.0
2992.138,-0.0
2992.139,-0.0
2992.14,-0.0
2992.141,-0.0
2992.142,-0.0
2992.143,-0.0
2992.1440000000002,-0.0
2992.145,-0.0
2992.146,-0.0
2992.147,-0.0
2992.148,-0.0
2992.149,-0.0
2992.15,-0.0
2992.151,-0.0
2992.152,-0.0
2992.1530000000002,-0.0
2992.154,-0.0
2992.155,-0.0
2992.156,-0.0
2992.157,-0.0
2992.158,-0.0
2992.159,-0.0
2992.16,-0.0
2992.161,-0.0
2992.1620000000003,-0.0
2992.163,-0.0
2992.1639999999998,-0.0
2992.165,-0.0
2992.166,-0.0
2992.167,-0.0
2992.168,-0.0
2992.169,-0.0
2992.17,-0.0
2992.171,-0.0
2992.172,-0.0
2992.173,-0.0
2992.174,-0.0
2992.175,-0.0
2992.176,-0.0
2992.177,-0.0
2992.178,-0.0
2992.179,-0.0
2992.18,-0.0
2992.181,-0.0
2992.182,-0.0
2992.183,-0.0
2992.184,-0.0
2992.185,-0.0
2992.186,-0.0
2992.187,-0.0
2992.188,-0.0
2992.189,-0.0
2992.19,-0.0
2992.191,-0.0
2992.192,-0.0
2992.193,-0.0
2992.194,-0.0
2992.195,-0.0
2992.196,-0.0
2992.197,-0.0
2992.198,-0.0
2992.199,-0.0
2992.2,-0.0
2992.201,-0.0
2992.202,-0.0
2992.203,-0.0
2992.204,-0.0
2992.205,-0.0
2992.206,-0.0
2992.207,-0.0
2992.208,-0.0
2992.209,-0.0
2992.21,-0.0
2992.2110000000002,-0.0
2992.212,-0.0
2992.213,-0.0
2992.214,-0.0
2992.215,-0.0
2992.216,-0.0
2992.217,-0.0
2992.218,-0.0
2992.219,-0.0
2992.2200000000003,-0.0
2992.221,-0.0
2992.222,-0.0
2992.223,-0.0
2992.224,-0.0
2992.225,-0.0
2992.226,-0.0
2992.227,-0.0
2992.228,-0.0
2992.229,-0.0
2992.23,-0.0
2992.2309999999998,-0.0
2992.232,-0.0
2992.233,-0.0
2992.234,-0.0
2992.235,-0.0
2992.236,-0.0
2992.237,-0.0
2992.238,-0.0
2992.239,-0.0
2992.24,-0.0
2992.241,-0.0
2992.242,-0.0
2992.243,-0.0
2992.244,-0.0
2992.245,-0.0
2992.246,-0.0
2992.247,-0.0
2992.248,-0.0
2992.249,-0.0
2992.25,-0.0
2992.251,-0.0
2992.252,-0.0
2992.253,-0.0
2992.254,-0.0
2992.255,-0.0
2992.256,-0.0
2992.257,-0.0
2992.258,-0.0
2992.259,-0.0
2992.26,-0.0
2992.261,-0.0
2992.262,-0.0
2992.263,-0.0
2992.264,-0.0
2992.265,-0.0
2992.266,-0.0
2992.267,-0.0
2992.268,-0.0
2992.2690000000002,-0.0
2992.27,-0.0
2992.271,-0.0
2992.272,-0.0
2992.273,-0.0
2992.274,-0.0
2992.275,-0.0
2992.276,-0.0
2992.277,-0.0
2992.2780000000002,-0.0
2992.279,-0.0
2992.28,-0.0
2992.281,-0.0
2992.282,-0.0
2992.283,-0.0
2992.284,-0.0
2992.285,-0.0
2992.286,-0.0
2992.2870000000003,-0.0
2992.288,-0.0
2992.2889999999998,-0.0
2992.29,-0.0
2992.291,-0.0
2992.292,-0.0
2992.293,-0.0
2992.294,-0.0
2992.295,-0.0
2992.296,-0.0
2992.297,-0.0
2992.298,-0.0
2992.299,-0.0
2992.3,-0.0
2992.301,-0.0
2992.302,-0.0
2992.303,-0.0
2992.304,-0.0
2992.305,-0.0
2992.306,-0.0
2992.307,-0.0
2992.308,-0.0
2992.309,-0.0
2992.31,-0.0
2992.311,-0.0
2992.312,-0.0
2992.313,-0.0
2992.314,-0.0
2992.315,-0.0
2992.316,-0.0
2992.317,-0.0
2992.318,-0.0
2992.319,-0.0
2992.32,-0.0
2992.321,-0.0
2992.322,-0.0
2992.323,-0.0
2992.324,-0.0
2992.325,-0.0
2992.326,-0.0
2992.327,-0.0
2992.328,-0.0
2992.329,-0.0
2992.33,-0.0
2992.331,-0.0
2992.332,-0.0
2992.333,-0.0
2992.334,-0.0
2992.335,-0.0
2992.3360000000002,-0.0
2992.337,-0.0
2992.338,-0.0
2992.339,-0.0
2992.34,-0.0
2992.341,-0.0
2992.342,-0.0
2992.343,-0.0
2992.344,-0.0
2992.3450000000003,-0.0
2992.346,-0.0
2992.347,-0.0
2992.348,-0.0
2992.349,-0.0
2992.35,-0.0
2992.351,-0.0
2992.352,-0.0
2992.353,-0.0
2992.354,-0.0
2992.355,-0.0
2992.3559999999998,-0.0
2992.357,-0.0
2992.358,-0.0
2992.359,-0.0
2992.36,-0.0
2992.361,-0.0
2992.362,-0.0
2992.363,-0.0
2992.364,-0.0
2992.365,-0.0
2992.366,-0.0
2992.367,-0.0
2992.368,-0.0
2992.369,-0.0
2992.37,-0.0
2992.371,-0.0
2992.372,-0.0
2992.373,-0.0
2992.374,-0.0
2992.375,-0.0
2992.376,-0.0
2992.377,-0.0
2992.378,-0.0
2992.379,-0.0
2992.38,-0.0
2992.381,-0.0
2992.382,-0.0
2992.383,-0.0
2992.384,-0.0
2992.385,-0.0
2992.386,-0.0
2992.387,-0.0
2992.388,-0.0
2992.389,-0.0
2992.39,-0.0
2992.391,-0.0
2992.392,-0.0
2992.393,-0.0
2992.3940000000002,-0.0
2992.395,-0.0
2992.396,-0.0
2992.397,-0.0
2992.398,-0.0
2992.399,-0.0
2992.4,-0.0
2992.401,-0.0
2992.402,-0.0
2992.4030000000002,-0.0
2992.404,-0.0
2992.405,-0.0
2992.406,-0.0
2992.407,-0.0
2992.408,-0.0
2992.409,-0.0
2992.41,-0.0
2992.411,-0.0
2992.4120000000003,-0.0
2992.413,-0.0
2992.4139999999998,-0.0
2992.415,-0.0
2992.416,-0.0
2992.417,-0.0
2992.418,-0.0
2992.419,-0.0
2992.42,-0.0
2992.421,-0.0
2992.422,-0.0
2992.423,-0.0
2992.424,-0.0
2992.425,-0.0
2992.426,-0.0
2992.427,-0.0
2992.428,-0.0
2992.429,-0.0
2992.43,-0.0
2992.431,-0.0
2992.432,-0.0
2992.433,-0.0
2992.434,-0.0
2992.435,-0.0
2992.436,-0.0
2992.437,-0.0
2992.438,-0.0
2992.439,-0.0
2992.44,-0.0
2992.441,-0.0
2992.442,-0.0
2992.443,-0.0
2992.444,-0.0
2992.445,-0.0
2992.446,-0.0
2992.447,-0.0
2992.448,-0.0
2992.449,-0.0
2992.45,-0.0
2992.451,-0.0
2992.452,-0.0
2992.453,-0.0
2992.454,-0.0
2992.455,-0.0
2992.456,-0.0
2992.457,-0.0
2992.458,-0.0
2992.459,-0.0
2992.46,-0.0
2992.4610000000002,-0.0
2992.462,-0.0
2992.463,-0.0
2992.464,-0.0
2992.465,-0.0
2992.466,-0.0
2992.467,-0.0
2992.468,-0.0
2992.469,-0.0
2992.4700000000003,-0.0
2992.471,-0.0
2992.472,-0.0
2992.473,-0.0
2992.474,-0.0
2992.475,-0.0
2992.476,-0.0
2992.477,-0.0
2992.478,-0.0
2992.479,-0.0
2992.48,-0.0
2992.4809999999998,-0.0
2992.482,-0.0
2992.483,-0.0
2992.484,-0.0
2992.485,-0.0
2992.486,-0.0
2992.487,-0.0
2992.488,-0.0
2992.489,-0.0
2992.49,-0.0
2992.491,-0.0
2992.492,-0.0
2992.493,-0.0
2992.494,-0.0
2992.495,-0.0
2992.496,-0.0
2992.497,-0.0
2992.498,-0.0
2992.499,-0.0
2992.5,-0.0
2992.501,-0.0
2992.502,-0.0
2992.503,-0.0
2992.504,-0.0
2992.505,-0.0
2992.506,-0.0
2992.507,-0.0
2992.508,-0.0
2992.509,-0.0
2992.51,-0.0
2992.511,-0.0
2992.512,-0.0
2992.513,-0.0
2992.514,-0.0
2992.515,-0.0
2992.516,-0.0
2992.517,-0.0
2992.518,-0.0
2992.5190000000002,-0.0
2992.52,-0.0
2992.521,-0.0
2992.522,-0.0
2992.523,-0.0
2992.524,-0.0
2992.525,-0.0
2992.526,-0.0
2992.527,-0.0
2992.5280000000002,-0.0
2992.529,-0.0
2992.53,-0.0
2992.531,-0.0
2992.532,-0.0
2992.533,-0.0
2992.534,-0.0
2992.535,-0.0
2992.536,-0.0
2992.5370000000003,-0.0
2992.538,-0.0
2992.5389999999998,-0.0
2992.54,-0.0
2992.541,-0.0
2992.542,-0.0
2992.543,-0.0
2992.544,-0.0
2992.545,-0.0
2992.546,-0.0
2992.547,-0.0
2992.548,-0.0
2992.549,-0.0
2992.55,-0.0
2992.551,-0.0
2992.552,-0.0
2992.553,-0.0
2992.554,-0.0
2992.555,-0.0
2992.556,-0.0
2992.557,-0.0
2992.558,-0.0
2992.559,-0.0
2992.56,-0.0
2992.561,-0.0
2992.562,-0.0
2992.563,-0.0
2992.564,-0.0
2992.565,-0.0
2992.566,-0.0
2992.567,-0.0
2992.568,-0.0
2992.569,-0.0
2992.57,-0.0
2992.571,-0.0
2992.572,-0.0
2992.573,-0.0
2992.574,-0.0
2992.575,-0.0
2992.576,-0.0
2992.577,-0.0
2992.578,-0.0
2992.579,-0.0
2992.58,-0.0
2992.581,-0.0
2992.582,-0.0
2992.583,-0.0
2992.584,-0.0
2992.585,-0.0
2992.5860000000002,-0.0
2992.587,-0.0
2992.588,-0.0
2992.589,-0.0
2992.59,-0.0
2992.591,-0.0
2992.592,-0.0
2992.593,-0.0
2992.594,-0.0
2992.5950000000003,-0.0
2992.596,-0.0
2992.597,-0.0
2992.598,-0.0
2992.599,-0.0
2992.6,-0.0
2992.601,-0.0
2992.602,-0.0
2992.603,-0.0
2992.604,-0.0
2992.605,-0.0
2992.6059999999998,-0.0
2992.607,-0.0
2992.608,-0.0
2992.609,-0.0
2992.61,-0.0
2992.611,-0.0
2992.612,-0.0
2992.613,-0.0
2992.614,-0.0
2992.615,-0.0
2992.616,-0.0
2992.617,-0.0
2992.618,-0.0
2992.619,-0.0
2992.62,-0.0
2992.621,-0.0
2992.622,-0.0
2992.623,-0.0
2992.624,-0.0
2992.625,-0.0
2992.626,-0.0
2992.627,-0.0
2992.628,-0.0
2992.629,-0.0
2992.63,-0.0
2992.631,-0.0
2992.632,-0.0
2992.633,-0.0
2992.634,-0.0
2992.635,-0.0
2992.636,-0.0
2992.637,-0.0
2992.638,-0.0
2992.639,-0.0
2992.64,-0.0
2992.641,-0.0
2992.642,-0.0
2992.643,-0.0
2992.6440000000002,-0.0
2992.645,-0.0
2992.646,-0.0
2992.647,-0.0
2992.648,-0.0
2992.649,-0.0
2992.65,-0.0
2992.651,-0.0
2992.652,-0.0
2992.6530000000002,-0.0
2992.654,-0.0
2992.655,-0.0
2992.656,-0.0
2992.657,-0.0
2992.658,-0.0
2992.659,-0.0
2992.66,-0.0
2992.661,-0.0
2992.6620000000003,-0.0
2992.663,-0.0
2992.6639999999998,-0.0
2992.665,-0.0
2992.666,-0.0
2992.667,-0.0
2992.668,-0.0
2992.669,-0.0
2992.67,-0.0
2992.671,-0.0
2992.672,-0.0
2992.673,-0.0
2992.674,-0.0
2992.675,-0.0
2992.676,-0.0
2992.677,-0.0
2992.678,-0.0
2992.679,-0.0
2992.68,-0.0
2992.681,-0.0
2992.682,-0.0
2992.683,-0.0
2992.684,-0.0
2992.685,-0.0
2992.686,-0.0
2992.687,-0.0
2992.688,-0.0
2992.689,-0.0
2992.69,-0.0
2992.691,-0.0
2992.692,-0.0
2992.693,-0.0
2992.694,-0.0
2992.695,-0.0
2992.696,-0.0
2992.697,-0.0
2992.698,-0.0
2992.699,-0.0
2992.7,-0.0
2992.701,-0.0
2992.702,-0.0
2992.703,-0.0
2992.704,-0.0
2992.705,-0.0
2992.706,-0.0
2992.707,-0.0
2992.708,-0.0
2992.709,-0.0
2992.71,-0.0
2992.7110000000002,-0.0
2992.712,-0.0
2992.713,-0.0
2992.714,-0.0
2992.715,-0.0
2992.716,-0.0
2992.717,-0.0
2992.718,-0.0
2992.719,-0.0
2992.7200000000003,-0.0
2992.721,-0.0
2992.722,-0.0
2992.723,-0.0
2992.724,-0.0
2992.725,-0.0
2992.726,-0.0
2992.727,-0.0
2992.728,-0.0
2992.729,-0.0
2992.73,-0.0
2992.7309999999998,-0.0
2992.732,-0.0
2992.733,-0.0
2992.734,-0.0
2992.735,-0.0
2992.736,-0.0
2992.737,-0.0
2992.738,-0.0
2992.739,-0.0
2992.74,-0.0
2992.741,-0.0
2992.742,-0.0
2992.743,-0.0
2992.744,-0.0
2992.745,-0.0
2992.746,-0.0
2992.747,-0.0
2992.748,-0.0
2992.749,-0.0
2992.75,-0.0
2992.751,-0.0
2992.752,-0.0
2992.753,-0.0
2992.754,-0.0
2992.755,-0.0
2992.756,-0.0
2992.757,-0.0
2992.758,-0.0
2992.759,-0.0
2992.76,-0.0
2992.761,-0.0
2992.762,-0.0
2992.763,-0.0
2992.764,-0.0
2992.765,-0.0
2992.766,-0.0
2992.767,-0.0
2992.768,-0.0
2992.7690000000002,-0.0
2992.77,-0.0
2992.771,-0.0
2992.772,-0.0
2992.773,-0.0
2992.774,-0.0
2992.775,-0.0
2992.776,-0.0
2992.777,-0.0
2992.7780000000002,-0.0
2992.779,-0.0
2992.78,-0.0
2992.781,-0.0
2992.782,-0.0
2992.783,-0.0
2992.784,-0.0
2992.785,-0.0
2992.786,-0.0
2992.7870000000003,-0.0
2992.788,-0.0
2992.7889999999998,-0.0
2992.79,-0.0
2992.791,-0.0
2992.792,-0.0
2992.793,-0.0
2992.794,-0.0
2992.795,-0.0
2992.796,-0.0
2992.797,-0.0
2992.798,-0.0
2992.799,-0.0
2992.8,-0.0
2992.801,-0.0
2992.802,-0.0
2992.803,-0.0
2992.804,-0.0
2992.805,-0.0
2992.806,-0.0
2992.807,-0.0
2992.808,-0.0
2992.809,-0.0
2992.81,-0.0
2992.811,-0.0
2992.812,-0.0
2992.813,-0.0
2992.814,-0.0
2992.815,-0.0
2992.816,-0.0
2992.817,-0.0
2992.818,-0.0
2992.819,-0.0
2992.82,-0.0
2992.821,-0.0
2992.822,-0.0
2992.823,-0.0
2992.824,-0.0
2992.825,-0.0
2992.826,-0.0
2992.827,-0.0
2992.828,-0.0
2992.829,-0.0
2992.83,-0.0
2992.831,-0.0
2992.832,-0.0
2992.833,-0.0
2992.834,-0.0
2992.835,-0.0
2992.8360000000002,-0.0
2992.837,-0.0
2992.838,-0.0
2992.839,-0.0
2992.84,-0.0
2992.841,-0.0
2992.842,-0.0
2992.843,-0.0
2992.844,-0.0
2992.8450000000003,-0.0
2992.846,-0.0
2992.847,-0.0
2992.848,-0.0
2992.849,-0.0
2992.85,-0.0
2992.851,-0.0
2992.852,-0.0
2992.853,-0.0
2992.854,-0.0
2992.855,-0.0
2992.8559999999998,-0.0
2992.857,-0.0
2992.858,-0.0
2992.859,-0.0
2992.86,-0.0
2992.861,-0.0
2992.862,-0.0
2992.863,-0.0
2992.864,-0.0
2992.865,-0.0
2992.866,-0.0
2992.867,-0.0
2992.868,-0.0
2992.869,-0.0
2992.87,-0.0
2992.871,-0.0
2992.872,-0.0
2992.873,-0.0
2992.874,-0.0
2992.875,-0.0
2992.876,-0.0
2992.877,-0.0
2992.878,-0.0
2992.879,-0.0
2992.88,-0.0
2992.881,-0.0
2992.882,-0.0
2992.883,-0.0
2992.884,-0.0
2992.885,-0.0
2992.886,-0.0
2992.887,-0.0
2992.888,-0.0
2992.889,-0.0
2992.89,-0.0
2992.891,-0.0
2992.892,-0.0
2992.893,-0.0
2992.8940000000002,-0.0
2992.895,-0.0
2992.896,-0.0
2992.897,-0.0
2992.898,-0.0
2992.899,-0.0
2992.9,-0.0
2992.901,-0.0
2992.902,-0.0
2992.9030000000002,-0.0
2992.904,-0.0
2992.905,-0.0
2992.906,-0.0
2992.907,-0.0
2992.908,-0.0
2992.909,-0.0
2992.91,-0.0
2992.911,-0.0
2992.9120000000003,-0.0
2992.913,-0.0
2992.9139999999998,-0.0
2992.915,-0.0
2992.916,-0.0
2992.917,-0.0
2992.918,-0.0
2992.919,-0.0
2992.92,-0.0
2992.921,-0.0
2992.922,-0.0
2992.923,-0.0
2992.924,-0.0
2992.925,-0.0
2992.926,-0.0
2992.927,-0.0
2992.928,-0.0
2992.929,-0.0
2992.93,-0.0
2992.931,-0.0
2992.932,-0.0
2992.933,-0.0
2992.934,-0.0
2992.935,-0.0
2992.936,-0.0
2992.937,-0.0
2992.938,-0.0
2992.939,-0.0
2992.94,-0.0
2992.941,-0.0
2992.942,-0.0
2992.943,-0.0
2992.944,-0.0
2992.945,-0.0
2992.946,-0.0
2992.947,-0.0
2992.948,-0.0
2992.949,-0.0
2992.95,-0.0
2992.951,-0.0
2992.952,-0.0
2992.953,-0.0
2992.954,-0.0
2992.955,-0.0
2992.956,-0.0
2992.957,-0.0
2992.958,-0.0
2992.959,-0.0
2992.96,-0.0
2992.9610000000002,-0.0
2992.962,-0.0
2992.963,-0.0
2992.964,-0.0
2992.965,-0.0
2992.966,-0.0
2992.967,-0.0
2992.968,-0.0
2992.969,-0.0
2992.9700000000003,-0.0
2992.971,-0.0
2992.972,-0.0
2992.973,-0.0
2992.974,-0.0
2992.975,-0.0
2992.976,-0.0
2992.977,-0.0
2992.978,-0.0
2992.979,-0.0
2992.98,-0.0
2992.9809999999998,-0.0
2992.982,-0.0
2992.983,-0.0
2992.984,-0.0
2992.985,-0.0
2992.986,-0.0
2992.987,-0.0
2992.988,-0.0
2992.989,-0.0
2992.99,-0.0
2992.991,-0.0
2992.992,-0.0
2992.993,-0.0
2992.994,-0.0
2992.995,-0.0
2992.996,-0.0
2992.997,-0.0
2992.998,-0.0
2992.999,-0.0
2993.0,-0.0
2993.001,-0.0
2993.002,-0.0
2993.003,-0.0
2993.004,-0.0
2993.005,-0.0
2993.006,-0.0
2993.007,-0.0
2993.008,-0.0
2993.009,-0.0
2993.01,-0.0
2993.011,-0.0
2993.012,-0.0
2993.013,-0.0
2993.014,-0.0
2993.015,-0.0
2993.016,-0.0
2993.017,-0.0
2993.018,-0.0
2993.0190000000002,-0.0
2993.02,-0.0
2993.021,-0.0
2993.022,-0.0
2993.023,-0.0
2993.024,-0.0
2993.025,-0.0
2993.026,-0.0
2993.027,-0.0
2993.0280000000002,-0.0
2993.029,-0.0
2993.03,-0.0
2993.031,-0.0
2993.032,-0.0
2993.033,-0.0
2993.034,-0.0
2993.035,-0.0
2993.036,-0.0
2993.0370000000003,-0.0
2993.038,-0.0
2993.0389999999998,-0.0
2993.04,-0.0
2993.041,-0.0
2993.042,-0.0
2993.043,-0.0
2993.044,-0.0
2993.045,-0.0
2993.046,-0.0
2993.047,-0.0
2993.048,-0.0
2993.049,-0.0
2993.05,-0.0
2993.051,-0.0
2993.052,-0.0
